Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
76e26e93-e62a-4bfe-9e61-f70d76b00d9f,Charles Christensen,,Female,Sales,Masters,2023-09-11,Python,04/06/2025,Absent,,,4.0,4.0
23b1d124-df94-42f8-8644-4f36f31b3888,Jane Berg,27.0,Female,Sales,Diploma,2023-11-01,Excel,22/04/2026,Present,39.0,,1.0,1.0
6f339c5e-0392-4cfa-9d9f-2c8c6640464a,Mary Thompson,,MALE,Sales,Bachelors,2021-07-15,Leadership,11/02/2022,Absent,,32.0,3.0,3.0
642bb07d-0432-47e4-9847-d750378ce7b7,Devin Gonzalez,22.0,Female,Finance,Diploma,2021-10-30,Leadership,18/07/2023,P,,0.0,1.0,1.0
d46c5776-4db3-4044-a887-6b7f64694f53,Kirsten Perez,30.0,F,Sales,PhD,2024-06-30,Communication,2024-10-11,No,85.0,0.0,3.0,3.0
6ecfaab4-7fc7-4f6a-b946-51309b58e20a,Samuel Freeman,,MALE,Marketing,Diploma,2024-05-27,Excel,2025-02-10,P,,0.0,1.0,1.0
1120c1b7-1b23-41f0-b620-e4c05a766ac4,Michelle Franklin,,MALE,HR,Masters,2020-10-09,Communication,2022-10-31,A,0.0,39.0,4.0,4.0
7e85f617-f17e-493d-84cd-a1d23c32f2ee,Jennifer Smith,31.0,F,Marketing,Masters,2021-06-20,Project Management,09/10/2021,Present,,0.0,1.0,1.0
a165c37d-56ad-4649-a89a-2abca1aa8c49,Luke Carr,48.0,MALE,Support,None,2022-11-19,Project Management,2023-08-20,Yes,0.0,,4.0,4.0
b989a884-5752-4610-882a-68ff879645b8,Michael Anderson,47.0,M,Engineering,Bachelors,2021-05-14,Leadership,15/04/2023,P,69.0,,2.0,2.0
0488a0e8-1028-45b4-b938-ce7ff86e2588,Jason Clark,,Female,HR,Diploma,2025-01-27,Project Management,2027-01-01,P,0.0,43.0,0.0,0.0
df331eb0-e8ff-461f-bbc2-9d89b0333c0d,Madison Winters,48.0,F,HR,Masters,2023-01-15,Leadership,2025-07-23,Absent,0.0,,3.0,3.0
573bdf7a-8e14-438e-87d0-e6eec96c2090,Erin Lee,,Male,Engineering,PhD,2024-04-25,Project Management,2025-03-05,P,,63.0,,
a1f76e1c-c816-4e32-9263-a195f7294c21,Susan Erickson,54.0,Female,Marketing,PhD,2021-05-06,Project Management,20/09/2021,No,,,0.0,0.0
7d14190d-3fc4-44d0-91d5-0a53d035dd19,Stephanie Edwards,,MALE,Engineering,Diploma,2022-04-13,Project Management,2024-11-08,Yes,,,5.0,5.0
9fa4b54f-25fa-4f8d-800c-9ab9625737cf,Joseph Ford,48.0,F,Finance,Diploma,2021-01-28,Cloud Computing,13/04/2021,Yes,,95.0,1.0,1.0
c705dd1e-63bb-48b6-b311-71a7112206a2,Randy Joseph,24.0,MALE,Sales,PhD,2022-07-12,Excel,14/11/2023,P,0.0,49.0,,
79477aa8-0f1c-4455-871b-3b67d907a314,Mark Murphy,,Male,Finance,Bachelors,2023-05-12,Leadership,2024-01-24,P,0.0,73.0,4.0,4.0
45d3708a-c89f-484f-a568-221b8fd73af9,Kari Edwards,41.0,F,Sales,Masters,2024-05-15,Cloud Computing,2025-11-09,No,,34.0,,
a555dfa1-cf8b-48bd-92fa-9b0a333705f9,Thomas Jacobs,43.0,FEMALE,Support,Masters,2024-10-29,Leadership,2027-07-03,No,74.0,0.0,5.0,5.0
e28065d7-bc49-4467-8f81-0db2bbc1686b,Robert Campbell,28.0,MALE,Support,PhD,2022-10-12,Communication,2023-07-20,No,0.0,,1.0,1.0
da4a9d0b-d18e-431b-b35d-8adb6c4928d4,Dean Thomas,,Male,HR,PhD,2023-06-19,Cloud Computing,2023-12-31,No,0.0,28.0,2.0,2.0
c32aeb1b-a4dc-4a67-a6d1-8c910760d408,Jacob Parsons,22.0,Male,HR,Masters,2020-06-24,Leadership,2020-12-30,A,63.0,0.0,0.0,0.0
8e25ce3d-61cc-46e5-a03a-51967259f45b,Jeremy Edwards,39.0,M,Engineering,PhD,2021-07-09,Communication,2022-11-27,A,0.0,0.0,4.0,4.0
b4cfdcd7-32a1-414d-86a4-9f8d74b8b222,Dominique Willis,27.0,Female,Marketing,PhD,2022-08-04,Communication,2022-09-21,Yes,88.0,0.0,5.0,5.0
0d6ba019-1fb8-43c2-8457-3e35f4c3559b,Kristen Wood,,Male,Sales,Diploma,2023-01-04,Communication,28/01/2024,Absent,0.0,0.0,0.0,0.0
8cd5219a-6001-475d-b872-c503d4f12110,Jeffrey Nguyen,,FEMALE,Finance,Diploma,2022-12-12,Python,2025-02-14,No,67.0,25.0,,
c2b2315d-d608-46ac-9cf2-f216539cbe4f,Douglas Cunningham,44.0,MALE,HR,PhD,2021-10-12,Excel,17/02/2023,No,,79.0,5.0,5.0
0e4cc983-82ff-41e0-a21d-4d530a14e77e,Michelle Crawford,55.0,FEMALE,Marketing,Diploma,2025-02-06,Excel,2025-07-23,Yes,0.0,63.0,5.0,5.0
85d4f2c1-1a2d-4453-a6cd-497923d13c7f,Miguel Davis,42.0,M,Sales,Diploma,2020-11-03,Python,2022-09-03,Present,33.0,0.0,0.0,0.0
14c6d16d-5691-46b9-9b69-a9a8f8e9ed27,Paul Vasquez,46.0,M,HR,Diploma,2023-05-01,Leadership,2023-10-18,Yes,66.0,,0.0,0.0
a44e3b1c-6a96-4ac0-8651-62a60fe91780,Melissa Kelley,,M,Marketing,Bachelors,2024-11-25,Communication,20/01/2027,Yes,0.0,,1.0,1.0
28b82fa1-72d0-4649-b50e-a2b2d07a2b58,Thomas Green,,Male,Marketing,None,2021-01-09,Communication,04/06/2021,Yes,30.0,,3.0,3.0
8ec46aab-aefb-4b37-a50e-e5e70e77b689,Marvin Terry,56.0,MALE,Sales,None,2022-04-20,Project Management,2023-04-03,Yes,0.0,58.0,5.0,5.0
c22edfc4-3810-4177-8acc-09da0ada634b,Christian Harrell,,Male,Support,PhD,2024-05-03,Python,05/12/2026,No,26.0,28.0,1.0,1.0
c186cbce-6334-4b06-92ac-de3051c810ef,Jennifer Dixon,52.0,F,HR,Diploma,2024-07-10,Cloud Computing,2027-04-03,Present,53.0,0.0,1.0,1.0
b6f957dc-ab6d-49ab-8604-f4e77e029b3f,Krista Williams,43.0,Female,Support,None,2022-09-23,Project Management,2025-04-26,Present,100.0,80.0,1.0,1.0
7dd0a74b-952e-453e-bac0-e784357650f9,Michael Perkins,54.0,F,Engineering,None,2020-07-27,Python,2022-09-11,Yes,,90.0,2.0,2.0
2a07a58d-d43b-4f74-a609-456a8257909d,Christian Smith,46.0,FEMALE,HR,PhD,2023-05-25,Communication,23/08/2023,A,,,5.0,5.0
82c901df-5fd2-49bc-8e67-3bc844016c6f,Ruben Webster,,M,Support,None,2022-08-29,Excel,30/06/2023,Present,,95.0,0.0,0.0
e5de9e28-53ba-440f-b21e-246255a0db97,Bryan Mitchell,58.0,MALE,Sales,Bachelors,2022-06-12,Project Management,14/08/2024,Absent,0.0,25.0,2.0,2.0
a6c2b716-f7bd-4750-9a76-50dd720f2288,Patricia Harris,,Female,Marketing,PhD,2020-07-05,Leadership,2021-04-16,Yes,0.0,0.0,,
1b52a1e6-cdfc-4ce7-a330-0ee10aaa3c51,Shelly Gonzalez,48.0,M,Marketing,Diploma,2021-03-23,Communication,2021-08-13,Absent,,,1.0,1.0
d53ae164-4c71-40d5-bf4d-493dbc57003e,Cindy Watkins,,MALE,Marketing,Masters,2025-02-11,Communication,2026-04-04,A,65.0,,,
a5d83148-0deb-483b-b6ba-45725c667438,Latasha Wilkerson,,Male,Finance,Diploma,2022-11-05,Communication,2024-04-18,Present,0.0,0.0,4.0,4.0
4f55b58e-0618-43ec-82d7-68c637809a0a,Ronald Dalton,40.0,M,HR,Masters,2022-05-30,Excel,21/04/2023,Present,0.0,0.0,1.0,1.0
63796fa5-b84e-403d-b261-29777fe54edd,Judith Myers,,Female,Support,PhD,2022-01-08,Excel,18/05/2023,A,54.0,81.0,,
8f928bca-7aec-4953-bdde-e37debbaca66,Rebecca Estrada,,F,Marketing,None,2021-09-02,Cloud Computing,2022-12-24,No,38.0,0.0,1.0,1.0
e268d92f-1b75-4ed1-9dca-71ef13e2738a,Andre Williams,,MALE,Sales,PhD,2022-05-19,Project Management,2023-07-02,A,22.0,92.0,,
00009f1e-ee1e-4dbf-8634-0607f260a3ed,James Carroll,37.0,MALE,Finance,None,2020-05-11,Leadership,2021-02-12,Absent,,,3.0,3.0
371e7782-5e38-4274-8db4-a7fa18e43d85,Tricia Harmon,34.0,Male,Support,PhD,2021-08-15,Project Management,18/04/2023,A,0.0,0.0,4.0,4.0
a7540837-6ae0-4e01-87ac-aec9137b41c2,Randy Roach,,Male,Finance,Diploma,2023-06-09,Cloud Computing,2024-01-29,Absent,,,,
ee1cb89a-74f9-45ca-8341-fd0e244f802b,Victoria Rocha,,F,Marketing,Diploma,2022-11-01,Cloud Computing,01/12/2023,Present,29.0,92.0,2.0,2.0
f3d21fd2-be87-4bac-a2ff-6996eb5e371f,Amanda Galvan,,F,Sales,Bachelors,2021-04-15,Leadership,06/01/2022,No,,37.0,1.0,1.0
160a56e1-1cd2-4c9f-83ac-0d1b2cb15c02,Jordan Tanner,28.0,M,Engineering,None,2024-04-26,Excel,20/06/2026,Present,0.0,,3.0,3.0
b3efbaa9-05c6-4c4d-8523-19ae45ec257f,Amy Holt,37.0,Male,HR,None,2025-01-02,Cloud Computing,04/08/2027,No,100.0,,3.0,3.0
609eed33-ad92-4bbf-a5c5-1c9a10ae2dfc,Jonathan Rivas,,Female,Finance,PhD,2022-02-05,Leadership,10/02/2024,Present,0.0,0.0,2.0,2.0
93a69684-0365-49fc-b910-70e02cce4cce,Mary Chung,,F,Sales,Masters,2023-10-10,Leadership,19/08/2024,No,0.0,93.0,,
7aaaf675-b807-4b46-8814-e14eb5bc1efc,Derek Lambert,32.0,MALE,Engineering,Masters,2022-08-27,Communication,09/08/2024,Absent,45.0,,2.0,2.0
cf735afa-72af-4a55-b08e-8dd43c1d10be,Matthew Russo,30.0,Male,Support,Masters,2021-11-12,Python,2022-02-12,No,0.0,75.0,2.0,2.0
7d10257c-b3f4-4487-b3bf-de5f8f16fac0,Michelle Newton,,Male,Marketing,PhD,2023-12-20,Leadership,23/12/2025,Yes,0.0,73.0,2.0,2.0
5e072fb2-9919-4e91-96a2-6e585d316263,John Martin,26.0,F,Engineering,Diploma,2022-09-14,Communication,2023-01-08,No,,0.0,2.0,2.0
254c5028-8a6f-4508-8d0f-e9b5b9e826d0,Mark Russell,,F,Marketing,None,2023-06-04,Cloud Computing,2025-01-22,No,92.0,,5.0,5.0
fbc77e98-77ad-4afc-9f42-986666db005e,Eduardo Olsen,,M,HR,None,2025-03-14,Communication,2025-10-06,No,22.0,,0.0,0.0
5c3e82e9-6867-453f-8ad2-1d5dacfb605e,Angelica King,27.0,MALE,Marketing,Bachelors,2024-06-21,Communication,2025-08-09,No,88.0,,4.0,4.0
a53d2350-5bd1-461c-acba-63b35532a5c2,Paul Hensley,30.0,FEMALE,Marketing,None,2021-06-08,Communication,2022-08-16,Absent,50.0,0.0,5.0,5.0
81a05782-57ec-45f3-8af2-0a23e3c60f79,Vickie Thomas,56.0,M,Sales,None,2021-08-30,Leadership,2023-04-08,P,,90.0,2.0,2.0
beaad00d-d4fe-4f58-a1f8-75a48a4b4559,Robert Taylor,53.0,Female,Marketing,Bachelors,2023-03-04,Cloud Computing,28/07/2025,Absent,,,4.0,4.0
14ed228b-6577-4498-b176-8686d31e96c4,Shirley Mooney,,Female,Support,PhD,2022-01-06,Python,2024-02-13,Present,24.0,0.0,1.0,1.0
9351a5da-1a93-43f1-8502-76c00abf1903,Timothy Ortega,23.0,M,Marketing,None,2024-11-22,Leadership,29/11/2026,Present,,,0.0,0.0
b5b25ed1-af1b-4316-ba0e-681bbd5db7a4,Katherine Nguyen,45.0,MALE,Support,None,2021-08-31,Leadership,2023-12-11,No,,,,
85eb4279-651c-41fd-afda-849e8c6743e1,Jenna Ray,,M,Marketing,Bachelors,2023-06-10,Cloud Computing,28/05/2025,Absent,0.0,0.0,5.0,5.0
1b3ec681-fcea-445a-8066-98e4b013b8e4,Mathew Moore,26.0,Female,HR,None,2023-09-26,Cloud Computing,25/02/2025,Present,,80.0,5.0,5.0
cb28f9c6-e4a7-4d11-8027-112ab75901d0,Rebecca Simpson,24.0,Male,Support,PhD,2021-11-13,Communication,16/05/2023,A,0.0,63.0,1.0,1.0
3de8ca53-4e7a-4311-b33a-72c8b1e76ab9,Elizabeth Clark,55.0,F,Finance,None,2020-11-17,Leadership,2021-12-22,Absent,72.0,0.0,3.0,3.0
060476dd-30e5-4e91-9082-b3b4f398d16e,Edward Clark,,M,Marketing,None,2021-02-01,Excel,2021-10-22,No,0.0,0.0,3.0,3.0
f37590d3-73dd-4d31-80e1-0b5111285804,Tony Stanley,,FEMALE,Sales,None,2020-11-14,Excel,09/04/2022,Yes,65.0,0.0,2.0,2.0
57d9f647-4cda-4bf4-98f9-bfb4b2a43bf4,Daniel Patterson,33.0,Male,Engineering,PhD,2020-05-09,Leadership,2023-01-25,Present,,87.0,5.0,5.0
0ab84fe2-97e4-4173-9d63-bda6a29dc073,Vanessa Porter,,MALE,Support,PhD,2024-05-02,Project Management,2026-11-29,Absent,,83.0,5.0,5.0
793daf5a-b35c-4601-817a-f0cb07f2422d,Janet Ryan,34.0,F,HR,Masters,2023-04-04,Communication,13/10/2024,No,28.0,0.0,,
9ec78199-964d-4e39-b047-824a6c362d23,Tiffany Cohen,,F,HR,Masters,2021-02-05,Leadership,30/01/2023,Absent,0.0,,2.0,2.0
7cc96b10-f677-4b06-89e6-614a61458972,Angie King,49.0,Male,HR,PhD,2020-06-30,Leadership,2022-08-08,A,,0.0,5.0,5.0
d4a42bf0-b96a-4305-bed1-d8f8153d2c6b,Tammy Gibson,,Male,Marketing,Diploma,2021-01-17,Communication,22/03/2022,No,,0.0,0.0,0.0
7822b39d-fbe7-40a6-9a86-1a163dcafd82,Eric Waters,23.0,F,Finance,PhD,2023-02-19,Excel,28/09/2023,P,0.0,0.0,0.0,0.0
184ee3db-691d-4bea-9d1c-92f037702be5,Carl Huffman,36.0,M,Marketing,None,2024-02-07,Project Management,2025-08-07,Yes,86.0,,1.0,1.0
11b0830f-71c6-49a6-819c-84c4ef7f6e3f,Julie Terry,,Male,HR,Bachelors,2020-07-03,Python,2022-08-14,Absent,46.0,,4.0,4.0
a75908f0-8921-449f-accb-853bcd227ff2,Dawn Wilson,,MALE,Engineering,Diploma,2023-07-27,Project Management,2024-03-11,Absent,38.0,31.0,3.0,3.0
73a44f97-e6fa-403b-ac85-ef207db8aa1c,Christopher Roberts,51.0,FEMALE,Engineering,None,2024-08-29,Communication,2026-09-26,Absent,95.0,0.0,5.0,5.0
27a0b911-afd2-4b72-9c13-a1e76d3e4848,Angela Olson,,Female,Engineering,Diploma,2023-01-31,Leadership,20/09/2023,No,29.0,0.0,2.0,2.0
be99919e-c696-4772-a326-55640175105a,Susan Barton,46.0,F,Sales,Diploma,2022-05-20,Cloud Computing,2023-11-09,No,87.0,21.0,3.0,3.0
570edab2-3932-4a07-aec3-f8e04d620050,Lauren Snyder,23.0,M,Finance,Bachelors,2020-08-21,Cloud Computing,2021-04-21,Absent,0.0,21.0,0.0,0.0
e9623c3c-f2b2-42f2-b366-51c5cef483f6,Christopher Anderson,,MALE,HR,None,2024-01-18,Leadership,21/01/2026,No,73.0,0.0,4.0,4.0
5dde7466-7f03-46ef-b027-24eb060fc65e,Jessica Erickson,44.0,Male,Engineering,PhD,2025-01-19,Cloud Computing,24/09/2025,Present,0.0,,5.0,5.0
6b2afb3a-1b38-41ad-8b21-cf12a284598a,Douglas Grant,,FEMALE,Finance,PhD,2023-05-26,Leadership,2023-10-14,Yes,,44.0,2.0,2.0
4345429c-1655-4df4-90af-54cc1122e28f,Mary Wells,60.0,Male,Marketing,Diploma,2023-11-09,Python,2026-03-22,P,,29.0,2.0,2.0
ed88bdda-e818-4064-be44-7305eb55920d,Barbara Martin,40.0,FEMALE,Sales,Diploma,2024-07-30,Project Management,2025-05-17,Present,0.0,,,
7233bf8c-324e-40f7-aa25-e8da2fd1843d,Kimberly Grant,,MALE,Engineering,None,2025-02-12,Project Management,12/11/2025,Present,0.0,,4.0,4.0
a800d519-ca3d-41cc-b88a-a20e111b0acd,Jason Castro,34.0,FEMALE,Marketing,PhD,2024-04-30,Excel,2026-08-07,A,97.0,,1.0,1.0
221a5dd0-4ce3-4923-a5bb-2b7a33d3958a,Jeanette Watson,42.0,Male,Marketing,Masters,2022-03-29,Python,2022-10-02,P,65.0,0.0,1.0,1.0
8649c4c3-1cdd-4a61-831d-45fcc9c01379,Lauren Smith,,MALE,Finance,Diploma,2024-08-09,Cloud Computing,25/03/2026,No,0.0,0.0,5.0,5.0
dc4f57fe-3e61-4f4b-abb5-11e651ccaa40,Mr. Matthew Mendoza,24.0,Female,HR,None,2021-06-06,Leadership,04/11/2023,Yes,77.0,,,
8d938a78-634a-41a4-ac23-9586195b2525,Kimberly Lara,57.0,F,Engineering,Masters,2022-02-01,Communication,01/11/2022,No,0.0,35.0,,
8286b3c8-db9b-456e-a080-293caac5e8a3,Philip Woods,23.0,FEMALE,HR,None,2021-07-04,Cloud Computing,2021-11-15,No,,0.0,4.0,4.0
a07f3385-3f3f-462f-aa2b-ec6b90efb126,Sara Ward,,FEMALE,Marketing,Diploma,2020-11-18,Cloud Computing,2021-06-22,No,0.0,,,
0f46bb11-6809-4564-8331-21ffd3f63623,Amanda Flores,,FEMALE,Support,None,2022-03-08,Cloud Computing,2024-05-31,No,78.0,,0.0,0.0
b9fb97b9-abf1-4574-b14e-9b45071511b6,Jeanette Obrien,,MALE,Sales,Masters,2023-08-16,Communication,2024-02-10,P,92.0,57.0,3.0,3.0
7ab7b78f-2098-45b2-a852-7018bfa4ce84,Rachel Oneal,58.0,Female,Marketing,Bachelors,2022-03-06,Communication,2024-06-03,Absent,57.0,,3.0,3.0
49a1f7a1-8571-4253-9956-ad9b3dc87f79,Benjamin Greene MD,48.0,FEMALE,Finance,Masters,2021-08-08,Excel,2023-04-07,No,,73.0,1.0,1.0
c6ec9e60-e443-4474-b458-6ea415b83fa6,Martin Wood,,FEMALE,Support,Masters,2025-01-16,Cloud Computing,04/12/2026,Yes,,,,
ce8b30ce-a671-45cd-b6e9-efdc47e4b3f3,Mrs. Sara Jacobs,30.0,M,Engineering,PhD,2023-08-11,Excel,06/07/2025,No,35.0,0.0,5.0,5.0
82edbaad-784c-4537-b2d0-a15cdafa1c94,Peter Franco MD,,FEMALE,HR,None,2022-11-20,Project Management,08/03/2024,Absent,0.0,54.0,5.0,5.0
996e782f-9aee-43e9-aea3-98c6ec677b25,Laura Harrison,,F,Support,Bachelors,2025-01-11,Communication,2027-04-23,Present,,74.0,5.0,5.0
57a82eef-f9a8-443d-bd5b-6037b1012b0f,Lisa Brown,,FEMALE,HR,Bachelors,2021-01-14,Python,2023-01-02,Absent,,89.0,2.0,2.0
49f86d9d-dfef-472a-8570-b7feef252aa8,Crystal Mcintosh,,MALE,Engineering,Bachelors,2022-07-19,Communication,2023-04-21,A,48.0,0.0,0.0,0.0
30f6d8b6-90e6-4aa4-bd4a-49aee83f6a2a,Eric Petersen,,Male,Engineering,Bachelors,2023-01-09,Excel,2025-06-29,Yes,45.0,0.0,5.0,5.0
438f9d83-474d-4a1a-a95a-a2daad14e5bf,Mckenzie Lopez,23.0,Male,Finance,None,2024-09-01,Leadership,2025-04-16,Yes,55.0,0.0,3.0,3.0
4b861f69-b036-49a4-8518-c20bcd5fe3f4,Michael Marquez,42.0,F,Finance,Masters,2021-06-13,Project Management,26/03/2023,Yes,0.0,0.0,,
7672e14b-cc4b-4c6f-b457-c8d7523664ef,Carrie Hardy,45.0,MALE,HR,PhD,2024-12-19,Leadership,2026-03-15,A,,,1.0,1.0
991f2102-34aa-48d4-bf3d-2b89a37afc5c,Sandra White,50.0,MALE,Finance,Diploma,2022-09-29,Project Management,03/12/2023,Absent,96.0,64.0,,
7bfdec74-6441-411e-bee1-db8e5fffe8e6,Tara Stevens,,F,Engineering,Masters,2024-06-28,Cloud Computing,2026-02-16,No,97.0,53.0,,
1271e295-9b21-4065-8135-b44325768869,Vincent Li,,Male,Marketing,Masters,2023-03-03,Communication,2024-05-12,A,49.0,,,
cfdea771-305d-4749-9109-2f7a00d61c63,Tanya Gibson,,F,Engineering,Diploma,2023-08-11,Cloud Computing,2024-09-10,Present,79.0,46.0,2.0,2.0
82d8a7f5-46ef-4aaa-9237-6d229565bc2f,Christina Williams,32.0,F,Engineering,Masters,2024-12-12,Excel,06/12/2026,Absent,0.0,60.0,5.0,5.0
9863bb20-7d53-4706-bb50-78f7a0cbfeca,Jeffrey Edwards,,Male,Marketing,Masters,2023-11-26,Excel,17/04/2025,Present,,,5.0,5.0
c2978392-5c80-4220-9f77-765f2e5ce13a,Amy Boone,,Male,Marketing,Diploma,2021-06-15,Python,13/03/2023,Yes,25.0,,2.0,2.0
44b6cc9e-8904-49d7-8c69-e2e81b829ae1,Brendan Paul,50.0,MALE,HR,Bachelors,2022-08-16,Excel,2023-07-03,A,88.0,,2.0,2.0
a9093889-e42c-4e33-8a39-561f3473d9d3,Alexandra Morgan,54.0,Female,Engineering,Bachelors,2023-11-13,Communication,2026-01-09,No,,0.0,,
3b014893-3d9d-48e3-ae07-8bdc48c08d33,Larry Walton,,FEMALE,Finance,Masters,2022-08-16,Cloud Computing,09/01/2025,Yes,0.0,0.0,,
26d6004f-3c82-4de9-973c-92595a8258cb,Kevin Farmer,49.0,FEMALE,Marketing,Bachelors,2024-12-18,Cloud Computing,2026-12-21,Absent,0.0,,2.0,2.0
621e1d14-d33b-45e6-b765-f8a0ce4307c4,Luis Best,50.0,F,Support,None,2021-09-22,Cloud Computing,20/11/2021,No,,,5.0,5.0
fa8a47d6-9d37-45a6-bd8e-880c923ccd64,Rhonda Martinez,53.0,F,Sales,Masters,2021-01-15,Leadership,2022-06-18,P,,89.0,4.0,4.0
3df5516b-3891-47f7-a809-f986d86af8f9,Christopher Thompson,33.0,MALE,HR,PhD,2022-05-11,Project Management,2022-09-04,Absent,,66.0,2.0,2.0
3d201440-00cf-444d-9b7d-b566478b640b,Jessica Valencia,,F,Sales,Masters,2022-02-20,Project Management,25/05/2024,Present,0.0,42.0,4.0,4.0
19b1a043-3b70-424e-b6a0-95737237e20d,Jennifer Wallace,,FEMALE,Engineering,None,2023-07-22,Cloud Computing,27/03/2025,Yes,54.0,0.0,5.0,5.0
d9c0076f-626c-4ccc-a35b-ba6dbd39e09d,Jamie Weaver,56.0,Female,Marketing,Bachelors,2021-07-18,Python,2023-05-02,Present,0.0,0.0,0.0,0.0
7dd43e50-ac5e-4ec3-a1be-0ed93483518e,Shaun Peterson,,FEMALE,HR,Masters,2022-07-30,Python,2025-01-06,Yes,0.0,0.0,,
634d7549-9d9a-40e1-81ef-688b7fc0922e,Lisa Watson,,M,Finance,None,2020-06-10,Cloud Computing,2022-01-27,A,0.0,76.0,,
aeeb5608-b2ed-403d-9641-aee399d81764,Richard Clark,,F,Finance,Diploma,2020-12-03,Communication,2022-01-02,Yes,43.0,,2.0,2.0
3faf1b34-462e-47af-a7b4-c8975a6f9b6b,Stephanie Gray,,F,Sales,None,2022-12-09,Excel,16/10/2023,A,89.0,0.0,1.0,1.0
ef6d8fc6-afbd-4369-8636-f35ef5ed7ddf,Maria Brown,31.0,M,Sales,None,2024-04-05,Communication,28/11/2026,A,0.0,,4.0,4.0
5c098a5c-585d-4d17-9258-14d9638cf9e3,John Ramsey,33.0,M,Engineering,PhD,2020-06-13,Leadership,2022-06-10,No,,0.0,4.0,4.0
59259acd-4142-400e-aff6-fa9a16e6e8fc,Jacob Osborn,58.0,Male,Support,Bachelors,2023-11-15,Communication,09/09/2025,P,89.0,,4.0,4.0
da889b20-3819-48f2-ab25-8bdf28791fa4,Kelly Schmidt,,FEMALE,Finance,Masters,2024-05-02,Communication,02/03/2025,P,,0.0,5.0,5.0
61a651c5-faaa-43fc-894a-8492d88d11dd,Philip Davis,,F,Marketing,Masters,2021-12-06,Cloud Computing,2022-09-14,Yes,,71.0,2.0,2.0
8d85e013-b200-44fa-9d8e-20d617a60138,Bobby Frederick,42.0,FEMALE,HR,Diploma,2021-08-13,Communication,05/06/2022,P,69.0,93.0,,
dbc6ac37-2442-40c6-8b0c-100c2626c97d,Seth Lopez,,FEMALE,Sales,PhD,2024-02-13,Leadership,2025-05-01,Absent,84.0,0.0,2.0,2.0
11186c1a-8540-42b0-aaa8-2f4e4fc4e8cd,Brandon Williams,,F,Sales,PhD,2023-10-01,Leadership,04/12/2024,Yes,,,1.0,1.0
f127f7bd-7862-4252-8c45-b36c49ca4ae6,Christopher Smith,29.0,Male,Finance,None,2021-10-05,Excel,21/06/2022,Absent,26.0,0.0,3.0,3.0
113ff40f-13b9-4213-b668-4e199a463e70,Debra Logan,24.0,M,Marketing,Diploma,2021-12-05,Python,2022-12-11,Present,,78.0,3.0,3.0
8dae27d7-7668-4540-8770-6e6d1fc775eb,Miranda Hernandez,28.0,MALE,Marketing,PhD,2024-10-21,Cloud Computing,2025-10-20,Absent,,87.0,2.0,2.0
53528440-023d-45cf-8972-d38d3ee2b11c,Pamela Palmer,42.0,Male,Sales,PhD,2021-11-08,Communication,2022-08-08,No,,31.0,4.0,4.0
0e8db9f5-e514-4d91-8127-8cf9803bd70b,Christopher Harrison,46.0,MALE,Sales,None,2020-06-10,Excel,12/09/2022,Yes,0.0,,4.0,4.0
d5935e79-9be5-462a-9c97-9a813deed56a,Richard Ford,,F,Marketing,Masters,2021-05-23,Python,28/06/2021,Yes,,,2.0,2.0
b6a35409-1c20-486b-b5d0-44fb2cd64d84,Mark Webster,,FEMALE,Finance,PhD,2024-02-19,Python,2026-08-21,Absent,,0.0,5.0,5.0
002593ed-22ca-4f04-a09e-ee72fb9c7872,Joseph Burns,,MALE,Sales,Diploma,2020-11-01,Python,2021-11-11,P,,0.0,,
6765e3bf-b9ea-4873-8a9d-b5938ce17e35,Julie Holland,29.0,MALE,Finance,PhD,2023-08-17,Leadership,25/01/2024,Absent,20.0,25.0,5.0,5.0
93d5326f-9b03-4c39-8950-824d5a9b841d,Nicole Walton,36.0,Male,Marketing,Masters,2024-09-07,Project Management,05/01/2027,Present,,28.0,,
80ce9afc-2ab9-4a52-a85d-9acfefd6b83c,Beth Johnson,24.0,MALE,Support,Diploma,2024-09-19,Cloud Computing,24/10/2024,No,0.0,,4.0,4.0
d789c624-5e14-401b-bea5-9d94998c603a,Larry Gutierrez,,F,Sales,None,2020-11-21,Project Management,27/10/2021,A,,,5.0,5.0
50860861-061c-4a48-9fa5-c8d54cad3598,Dr. Daniel Hampton,,MALE,Finance,Masters,2023-06-19,Project Management,2024-10-20,Present,,0.0,0.0,0.0
ca5fccf2-9726-4a28-9d7d-8ff7732f4bd7,Brenda Leon,40.0,Male,Sales,Masters,2021-07-08,Communication,28/07/2023,No,89.0,37.0,3.0,3.0
e6876705-0431-49ef-a46e-c70f3e97037d,Jeffrey Tucker,60.0,MALE,Engineering,PhD,2023-08-21,Cloud Computing,23/01/2026,Present,,21.0,2.0,2.0
e1e3e199-5f1f-45c3-b717-a7cbb67ffa23,Carlos Moyer,53.0,Female,Support,None,2024-03-25,Excel,08/10/2025,P,0.0,,3.0,3.0
a3d889fa-e5a4-46d8-a541-f181f29e225b,Elizabeth Brown,51.0,Female,HR,Diploma,2022-05-09,Excel,2023-07-26,P,0.0,0.0,1.0,1.0
